"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/10/2026 00:05:00","CAPITL",61757,43.96,1.77,0.00
"01/10/2026 00:05:00","CENTRL",61754,41.47,-0.72,0.00
"01/10/2026 00:05:00","DUNWOD",61760,44.42,2.23,0.00
"01/10/2026 00:05:00","GENESE",61753,40.76,-1.43,0.00
"01/10/2026 00:05:00","H Q",61844,42.36,0.17,0.00
"01/10/2026 00:05:00","HUD VL",61758,44.13,1.94,0.00
"01/10/2026 00:05:00","LONGIL",61762,44.76,2.57,0.00
"01/10/2026 00:05:00","MHK VL",61756,42.44,0.25,0.00
"01/10/2026 00:05:00","MILLWD",61759,44.26,2.07,0.00
"01/10/2026 00:05:00","N.Y.C.",61761,44.64,2.45,0.00
"01/10/2026 00:05:00","NORTH",61755,42.44,0.25,0.00
"01/10/2026 00:05:00","NPX",61845,43.92,1.73,0.00
"01/10/2026 00:05:00","O H",61846,39.70,-2.49,0.00
"01/10/2026 00:05:00","PJM",61847,29.13,-0.04,13.02
"01/10/2026 00:05:00","WEST",61752,40.67,-1.52,0.00
"01/10/2026 00:10:00","CAPITL",61757,43.83,1.64,0.00
"01/10/2026 00:10:00","CENTRL",61754,41.47,-0.72,0.00
"01/10/2026 00:10:00","DUNWOD",61760,44.47,2.28,0.00
"01/10/2026 00:10:00","GENESE",61753,40.63,-1.56,0.00
"01/10/2026 00:10:00","H Q",61844,42.36,0.17,0.00
"01/10/2026 00:10:00","HUD VL",61758,44.17,1.98,0.00
"01/10/2026 00:10:00","LONGIL",61762,44.76,2.57,0.00
"01/10/2026 00:10:00","MHK VL",61756,42.53,0.34,0.00
"01/10/2026 00:10:00","MILLWD",61759,44.30,2.11,0.00
"01/10/2026 00:10:00","N.Y.C.",61761,44.72,2.53,0.00
"01/10/2026 00:10:00","NORTH",61755,42.49,0.30,0.00
"01/10/2026 00:10:00","NPX",61845,43.88,1.69,0.00
"01/10/2026 00:10:00","O H",61846,39.49,-2.70,0.00
"01/10/2026 00:10:00","PJM",61847,29.13,-0.04,13.02
"01/10/2026 00:10:00","WEST",61752,40.50,-1.69,0.00
"01/10/2026 00:15:00","CAPITL",61757,46.77,1.75,0.00
"01/10/2026 00:15:00","CENTRL",61754,44.30,-0.72,0.00
"01/10/2026 00:15:00","DUNWOD",61760,47.45,2.43,0.00
"01/10/2026 00:15:00","GENESE",61753,43.22,-1.80,0.00
"01/10/2026 00:15:00","H Q",61844,45.25,0.23,0.00
"01/10/2026 00:15:00","HUD VL",61758,47.14,2.12,0.00
"01/10/2026 00:15:00","LONGIL",61762,47.77,2.75,0.00
"01/10/2026 00:15:00","MHK VL",61756,45.42,0.40,0.00
"01/10/2026 00:15:00","MILLWD",61759,47.27,2.25,0.00
"01/10/2026 00:15:00","N.Y.C.",61761,47.67,2.66,0.00
"01/10/2026 00:15:00","NORTH",61755,45.42,0.40,0.00
"01/10/2026 00:15:00","NPX",61845,46.77,1.75,0.00
"01/10/2026 00:15:00","O H",61846,41.91,-3.11,0.00
"01/10/2026 00:15:00","PJM",61847,31.91,-0.09,13.02
"01/10/2026 00:15:00","WEST",61752,43.04,-1.98,0.00
"01/10/2026 00:20:00","CAPITL",61757,46.87,1.76,0.00
"01/10/2026 00:20:00","CENTRL",61754,44.39,-0.72,0.00
"01/10/2026 00:20:00","DUNWOD",61760,47.46,2.34,0.00
"01/10/2026 00:20:00","GENESE",61753,43.40,-1.71,0.00
"01/10/2026 00:20:00","H Q",61844,45.34,0.23,0.00
"01/10/2026 00:20:00","HUD VL",61758,47.14,2.03,0.00
"01/10/2026 00:20:00","LONGIL",61762,47.68,2.57,0.00
"01/10/2026 00:20:00","MHK VL",61756,45.56,0.45,0.00
"01/10/2026 00:20:00","MILLWD",61759,47.28,2.17,0.00
"01/10/2026 00:20:00","N.Y.C.",61761,47.68,2.57,0.00
"01/10/2026 00:20:00","NORTH",61755,45.52,0.41,0.00
"01/10/2026 00:20:00","NPX",61845,47.98,1.71,-1.16
"01/10/2026 00:20:00","O H",61846,42.13,-2.98,0.00
"01/10/2026 00:20:00","PJM",61847,30.77,-0.09,14.25
"01/10/2026 00:20:00","WEST",61752,43.26,-1.85,0.00
"01/10/2026 00:25:00","CAPITL",61757,46.96,1.81,0.00
"01/10/2026 00:25:00","CENTRL",61754,44.39,-0.77,0.00
"01/10/2026 00:25:00","DUNWOD",61760,47.41,2.26,0.00
"01/10/2026 00:25:00","GENESE",61753,43.48,-1.67,0.00
"01/10/2026 00:25:00","H Q",61844,45.38,0.23,0.00
"01/10/2026 00:25:00","HUD VL",61758,47.14,1.98,0.00
"01/10/2026 00:25:00","LONGIL",61762,47.64,2.48,0.00
"01/10/2026 00:25:00","MHK VL",61756,45.56,0.41,0.00
"01/10/2026 00:25:00","MILLWD",61759,47.23,2.08,0.00
"01/10/2026 00:25:00","N.Y.C.",61761,47.59,2.44,0.00
"01/10/2026 00:25:00","NORTH",61755,45.61,0.45,0.00
"01/10/2026 00:25:00","NPX",61845,48.07,1.76,-1.16
"01/10/2026 00:25:00","O H",61846,42.31,-2.84,0.00
"01/10/2026 00:25:00","PJM",61847,30.72,-0.18,14.25
"01/10/2026 00:25:00","WEST",61752,43.39,-1.76,0.00
"01/10/2026 00:30:00","CAPITL",61757,46.96,1.81,0.00
"01/10/2026 00:30:00","CENTRL",61754,44.34,-0.81,0.00
"01/10/2026 00:30:00","DUNWOD",61760,47.41,2.26,0.00
"01/10/2026 00:30:00","GENESE",61753,43.39,-1.76,0.00
"01/10/2026 00:30:00","H Q",61844,45.43,0.27,0.00
"01/10/2026 00:30:00","HUD VL",61758,47.14,1.98,0.00
"01/10/2026 00:30:00","LONGIL",61762,47.64,2.48,0.00
"01/10/2026 00:30:00","MHK VL",61756,45.56,0.41,0.00
"01/10/2026 00:30:00","MILLWD",61759,47.23,2.08,0.00
"01/10/2026 00:30:00","N.Y.C.",61761,47.59,2.44,0.00
"01/10/2026 00:30:00","NORTH",61755,45.65,0.50,0.00
"01/10/2026 00:30:00","NPX",61845,48.12,1.81,-1.16
"01/10/2026 00:30:00","O H",61846,42.22,-2.93,0.00
"01/10/2026 00:30:00","PJM",61847,30.68,-0.22,14.25
"01/10/2026 00:30:00","WEST",61752,43.26,-1.89,0.00
"01/10/2026 00:35:00","CAPITL",61757,46.87,1.80,0.00
"01/10/2026 00:35:00","CENTRL",61754,44.25,-0.81,0.00
"01/10/2026 00:35:00","DUNWOD",61760,47.31,2.25,0.00
"01/10/2026 00:35:00","GENESE",61753,43.30,-1.76,0.00
"01/10/2026 00:35:00","H Q",61844,45.29,0.23,0.00
"01/10/2026 00:35:00","HUD VL",61758,47.04,1.98,0.00
"01/10/2026 00:35:00","LONGIL",61762,47.49,2.43,0.00
"01/10/2026 00:35:00","MHK VL",61756,45.42,0.36,0.00
"01/10/2026 00:35:00","MILLWD",61759,47.14,2.07,0.00
"01/10/2026 00:35:00","N.Y.C.",61761,47.49,2.43,0.00
"01/10/2026 00:35:00","NORTH",61755,45.51,0.45,0.00
"01/10/2026 00:35:00","NPX",61845,48.23,1.76,-1.41
"01/10/2026 00:35:00","O H",61846,42.09,-2.98,0.00
"01/10/2026 00:35:00","PJM",61847,28.39,-0.22,16.45
"01/10/2026 00:35:00","WEST",61752,43.17,-1.89,0.00
"01/10/2026 00:40:00","CAPITL",61757,47.01,1.81,0.00
"01/10/2026 00:40:00","CENTRL",61754,44.30,-0.90,0.00
"01/10/2026 00:40:00","DUNWOD",61760,47.55,2.35,0.00
"01/10/2026 00:40:00","GENESE",61753,43.35,-1.86,0.00
"01/10/2026 00:40:00","H Q",61844,45.48,0.27,0.00
"01/10/2026 00:40:00","HUD VL",61758,47.28,2.08,0.00
"01/10/2026 00:40:00","LONGIL",61762,47.73,2.53,0.00
"01/10/2026 00:40:00","MHK VL",61756,45.56,0.36,0.00
"01/10/2026 00:40:00","MILLWD",61759,47.37,2.17,0.00
"01/10/2026 00:40:00","N.Y.C.",61761,47.78,2.58,0.00
"01/10/2026 00:40:00","NORTH",61755,45.70,0.50,0.00
"01/10/2026 00:40:00","NPX",61845,48.42,1.81,-1.41
"01/10/2026 00:40:00","O H",61846,42.08,-3.12,0.00
"01/10/2026 00:40:00","PJM",61847,28.48,-0.27,16.45
"01/10/2026 00:40:00","WEST",61752,43.12,-2.08,0.00
"01/10/2026 00:45:00","CAPITL",61757,46.82,1.80,0.00
"01/10/2026 00:45:00","CENTRL",61754,44.16,-0.86,0.00
"01/10/2026 00:45:00","DUNWOD",61760,47.27,2.25,0.00
"01/10/2026 00:45:00","GENESE",61753,43.22,-1.80,0.00
"01/10/2026 00:45:00","H Q",61844,45.29,0.27,0.00
"01/10/2026 00:45:00","HUD VL",61758,47.00,1.98,0.00
"01/10/2026 00:45:00","LONGIL",61762,47.45,2.43,0.00
"01/10/2026 00:45:00","MHK VL",61756,45.34,0.32,0.00
"01/10/2026 00:45:00","MILLWD",61759,47.09,2.07,0.00
"01/10/2026 00:45:00","N.Y.C.",61761,47.49,2.47,0.00
"01/10/2026 00:45:00","NORTH",61755,45.52,0.50,0.00
"01/10/2026 00:45:00","NPX",61845,48.19,1.75,-1.41
"01/10/2026 00:45:00","O H",61846,42.00,-3.02,0.00
"01/10/2026 00:45:00","PJM",61847,28.30,-0.27,16.45
"01/10/2026 00:45:00","WEST",61752,43.04,-1.98,0.00
"01/10/2026 00:50:00","CAPITL",61757,45.14,1.69,0.00
"01/10/2026 00:50:00","CENTRL",61754,42.71,-0.74,0.00
"01/10/2026 00:50:00","DUNWOD",61760,45.62,2.17,0.00
"01/10/2026 00:50:00","GENESE",61753,41.76,-1.70,0.00
"01/10/2026 00:50:00","H Q",61844,43.71,0.26,0.00
"01/10/2026 00:50:00","HUD VL",61758,45.36,1.91,0.00
"01/10/2026 00:50:00","LONGIL",61762,45.75,2.30,0.00
"01/10/2026 00:50:00","MHK VL",61756,43.80,0.35,0.00
"01/10/2026 00:50:00","MILLWD",61759,45.45,2.00,0.00
"01/10/2026 00:50:00","N.Y.C.",61761,45.80,2.34,0.00
"01/10/2026 00:50:00","NORTH",61755,43.89,0.43,0.00
"01/10/2026 00:50:00","NPX",61845,45.65,1.69,-0.51
"01/10/2026 00:50:00","O H",61846,40.58,-2.87,0.00
"01/10/2026 00:50:00","PJM",61847,24.75,-0.22,18.49
"01/10/2026 00:50:00","WEST",61752,41.63,-1.82,0.00
"01/10/2026 00:55:00","CAPITL",61757,45.10,1.69,0.00
"01/10/2026 00:55:00","CENTRL",61754,42.63,-0.78,0.00
"01/10/2026 00:55:00","DUNWOD",61760,45.58,2.17,0.00
"01/10/2026 00:55:00","GENESE",61753,41.72,-1.69,0.00
"01/10/2026 00:55:00","H Q",61844,43.67,0.26,0.00
"01/10/2026 00:55:00","HUD VL",61758,45.32,1.91,0.00
"01/10/2026 00:55:00","LONGIL",61762,45.71,2.30,0.00
"01/10/2026 00:55:00","MHK VL",61756,43.72,0.31,0.00
"01/10/2026 00:55:00","MILLWD",61759,45.41,2.00,0.00
"01/10/2026 00:55:00","N.Y.C.",61761,45.75,2.34,0.00
"01/10/2026 00:55:00","NORTH",61755,43.84,0.43,0.00
"01/10/2026 00:55:00","NPX",61845,45.61,1.69,-0.51
"01/10/2026 00:55:00","O H",61846,40.59,-2.82,0.00
"01/10/2026 00:55:00","PJM",61847,24.71,-0.22,18.49
"01/10/2026 00:55:00","WEST",61752,41.63,-1.78,0.00
"01/10/2026 01:00:00","CAPITL",61757,43.88,1.69,0.00
"01/10/2026 01:00:00","CENTRL",61754,41.30,-0.89,0.00
"01/10/2026 01:00:00","DUNWOD",61760,44.34,2.15,0.00
"01/10/2026 01:00:00","GENESE",61753,40.25,-1.94,0.00
"01/10/2026 01:00:00","H Q",61844,42.49,0.30,0.00
"01/10/2026 01:00:00","HUD VL",61758,44.09,1.90,0.00
"01/10/2026 01:00:00","LONGIL",61762,44.42,2.23,0.00
"01/10/2026 01:00:00","MHK VL",61756,42.49,0.30,0.00
"01/10/2026 01:00:00","MILLWD",61759,44.17,1.98,0.00
"01/10/2026 01:00:00","N.Y.C.",61761,44.55,2.36,0.00
"01/10/2026 01:00:00","NORTH",61755,42.66,0.46,0.00
"01/10/2026 01:00:00","NPX",61845,44.39,1.69,-0.51
"01/10/2026 01:00:00","O H",61846,38.98,-3.21,0.00
"01/10/2026 01:00:00","PJM",61847,23.32,-0.38,18.49
"01/10/2026 01:00:00","WEST",61752,39.99,-2.20,0.00
"01/10/2026 01:05:00","CAPITL",61757,42.61,1.64,0.00
"01/10/2026 01:05:00","CENTRL",61754,39.98,-0.98,0.00
"01/10/2026 01:05:00","DUNWOD",61760,43.09,2.13,0.00
"01/10/2026 01:05:00","GENESE",61753,38.71,-2.25,0.00
"01/10/2026 01:05:00","H Q",61844,41.29,0.33,0.00
"01/10/2026 01:05:00","HUD VL",61758,42.81,1.85,0.00
"01/10/2026 01:05:00","LONGIL",61762,43.18,2.21,0.00
"01/10/2026 01:05:00","MHK VL",61756,41.21,0.25,0.00
"01/10/2026 01:05:00","MILLWD",61759,42.93,1.97,0.00
"01/10/2026 01:05:00","N.Y.C.",61761,43.34,2.38,0.00
"01/10/2026 01:05:00","NORTH",61755,41.54,0.57,0.00
"01/10/2026 01:05:00","NPX",61845,42.61,1.64,0.00
"01/10/2026 01:05:00","O H",61846,37.28,-3.69,0.00
"01/10/2026 01:05:00","PJM",61847,29.67,-0.53,10.76
"01/10/2026 01:05:00","WEST",61752,38.26,-2.71,0.00
"01/10/2026 01:10:00","CAPITL",61757,42.38,1.63,0.00
"01/10/2026 01:10:00","CENTRL",61754,39.85,-0.90,0.00
"01/10/2026 01:10:00","DUNWOD",61760,42.82,2.08,0.00
"01/10/2026 01:10:00","GENESE",61753,38.63,-2.12,0.00
"01/10/2026 01:10:00","H Q",61844,41.03,0.29,0.00
"01/10/2026 01:10:00","HUD VL",61758,42.54,1.79,0.00
"01/10/2026 01:10:00","LONGIL",61762,42.91,2.16,0.00
"01/10/2026 01:10:00","MHK VL",61756,40.99,0.25,0.00
"01/10/2026 01:10:00","MILLWD",61759,42.66,1.92,0.00
"01/10/2026 01:10:00","N.Y.C.",61761,43.07,2.32,0.00
"01/10/2026 01:10:00","NORTH",61755,41.28,0.53,0.00
"01/10/2026 01:10:00","NPX",61845,42.38,1.63,0.00
"01/10/2026 01:10:00","O H",61846,37.28,-3.46,0.00
"01/10/2026 01:10:00","PJM",61847,29.54,-0.45,10.76
"01/10/2026 01:10:00","WEST",61752,38.26,-2.49,0.00
"01/10/2026 01:15:00","CAPITL",61757,40.23,1.55,0.00
"01/10/2026 01:15:00","CENTRL",61754,37.91,-0.77,0.00
"01/10/2026 01:15:00","DUNWOD",61760,40.50,1.82,0.00
"01/10/2026 01:15:00","GENESE",61753,36.91,-1.78,0.00
"01/10/2026 01:15:00","H Q",61844,38.99,0.31,0.00
"01/10/2026 01:15:00","HUD VL",61758,40.27,1.59,0.00
"01/10/2026 01:15:00","LONGIL",61762,40.62,1.93,0.00
"01/10/2026 01:15:00","MHK VL",61756,38.96,0.27,0.00
"01/10/2026 01:15:00","MILLWD",61759,40.35,1.66,0.00
"01/10/2026 01:15:00","N.Y.C.",61761,40.73,2.05,0.00
"01/10/2026 01:15:00","NORTH",61755,39.23,0.54,0.00
"01/10/2026 01:15:00","NPX",61845,40.19,1.51,0.00
"01/10/2026 01:15:00","O H",61846,35.74,-2.94,0.00
"01/10/2026 01:15:00","PJM",61847,27.50,-0.42,10.76
"01/10/2026 01:15:00","WEST",61752,36.71,-1.97,0.00
"01/10/2026 01:20:00","CAPITL",61757,40.30,1.55,0.00
"01/10/2026 01:20:00","CENTRL",61754,38.30,-0.70,-0.25
"01/10/2026 01:20:00","DUNWOD",61760,40.61,1.86,0.00
"01/10/2026 01:20:00","GENESE",61753,36.60,-1.55,0.60
"01/10/2026 01:20:00","H Q",61844,38.98,0.23,0.00
"01/10/2026 01:20:00","HUD VL",61758,40.38,1.63,0.00
"01/10/2026 01:20:00","LONGIL",61762,40.69,1.94,0.00
"01/10/2026 01:20:00","MHK VL",61756,38.98,0.23,0.00
"01/10/2026 01:20:00","MILLWD",61759,40.42,1.67,0.00
"01/10/2026 01:20:00","N.Y.C.",61761,40.80,2.05,0.00
"01/10/2026 01:20:00","NORTH",61755,39.18,0.43,0.00
"01/10/2026 01:20:00","NPX",61845,42.31,1.51,-2.05
"01/10/2026 01:20:00","O H",61846,34.94,-2.48,1.33
"01/10/2026 01:20:00","PJM",61847,26.22,-0.27,12.26
"01/10/2026 01:20:00","WEST",61752,35.82,-1.55,1.38
"01/10/2026 01:25:00","CAPITL",61757,40.20,1.55,0.00
"01/10/2026 01:25:00","CENTRL",61754,38.22,-0.74,-0.30
"01/10/2026 01:25:00","DUNWOD",61760,40.50,1.86,0.00
"01/10/2026 01:25:00","GENESE",61753,36.34,-1.59,0.72
"01/10/2026 01:25:00","H Q",61844,38.88,0.23,0.00
"01/10/2026 01:25:00","HUD VL",61758,40.27,1.62,0.00
"01/10/2026 01:25:00","LONGIL",61762,40.58,1.93,0.00
"01/10/2026 01:25:00","MHK VL",61756,38.92,0.27,0.00
"01/10/2026 01:25:00","MILLWD",61759,40.35,1.70,0.00
"01/10/2026 01:25:00","N.Y.C.",61761,40.70,2.05,0.00
"01/10/2026 01:25:00","NORTH",61755,39.03,0.39,0.00
"01/10/2026 01:25:00","NPX",61845,42.25,1.55,-2.05
"01/10/2026 01:25:00","O H",61846,34.49,-2.55,1.60
"01/10/2026 01:25:00","PJM",61847,25.78,-0.31,12.56
"01/10/2026 01:25:00","WEST",61752,35.39,-1.59,1.67
"01/10/2026 01:30:00","CAPITL",61757,39.19,1.51,0.00
"01/10/2026 01:30:00","CENTRL",61754,36.93,-0.75,0.00
"01/10/2026 01:30:00","DUNWOD",61760,39.45,1.77,0.00
"01/10/2026 01:30:00","GENESE",61753,36.06,-1.62,0.00
"01/10/2026 01:30:00","H Q",61844,37.91,0.23,0.00
"01/10/2026 01:30:00","HUD VL",61758,39.23,1.55,0.00
"01/10/2026 01:30:00","LONGIL",61762,39.53,1.85,0.00
"01/10/2026 01:30:00","MHK VL",61756,37.95,0.27,0.00
"01/10/2026 01:30:00","MILLWD",61759,39.30,1.62,0.00
"01/10/2026 01:30:00","N.Y.C.",61761,39.64,1.96,0.00
"01/10/2026 01:30:00","NORTH",61755,38.10,0.42,0.00
"01/10/2026 01:30:00","NPX",61845,41.24,1.51,-2.05
"01/10/2026 01:30:00","O H",61846,35.04,-2.64,0.01
"01/10/2026 01:30:00","PJM",61847,26.48,-0.38,10.83
"01/10/2026 01:30:00","WEST",61752,35.94,-1.73,0.01
"01/10/2026 01:35:00","CAPITL",61757,39.44,1.52,0.00
"01/10/2026 01:35:00","CENTRL",61754,37.20,-0.72,0.00
"01/10/2026 01:35:00","DUNWOD",61760,39.67,1.75,0.00
