"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"05/03/2025 00:05:00","CAPITL",61757,30.77,1.24,0.00
"05/03/2025 00:05:00","CENTRL",61754,29.50,-0.03,0.00
"05/03/2025 00:05:00","DUNWOD",61760,31.78,2.24,0.00
"05/03/2025 00:05:00","GENESE",61753,29.00,-0.53,0.00
"05/03/2025 00:05:00","H Q",61844,29.21,-0.32,0.00
"05/03/2025 00:05:00","HUD VL",61758,31.43,1.89,0.00
"05/03/2025 00:05:00","LONGIL",61762,32.29,2.75,-0.01
"05/03/2025 00:05:00","MHK VL",61756,30.07,0.53,0.00
"05/03/2025 00:05:00","MILLWD",61759,31.51,1.98,0.00
"05/03/2025 00:05:00","N.Y.C.",61761,31.90,2.36,0.00
"05/03/2025 00:05:00","NORTH",61755,29.00,-0.53,0.00
"05/03/2025 00:05:00","NPX",61845,30.86,1.33,0.00
"05/03/2025 00:05:00","O H",61846,28.53,-1.00,0.00
"05/03/2025 00:05:00","PJM",61847,30.21,0.68,0.00
"05/03/2025 00:05:00","WEST",61752,29.00,-0.53,0.00
"05/03/2025 00:07:28","CAPITL",61757,31.43,1.32,0.00
"05/03/2025 00:07:28","CENTRL",61754,29.86,-0.24,0.00
"05/03/2025 00:07:28","DUNWOD",61760,32.48,2.38,0.00
"05/03/2025 00:07:28","GENESE",61753,29.30,-0.81,0.00
"05/03/2025 00:07:28","H Q",61844,29.81,-0.30,0.00
"05/03/2025 00:07:28","HUD VL",61758,32.12,2.02,0.00
"05/03/2025 00:07:28","LONGIL",61762,33.07,2.95,-0.01
"05/03/2025 00:07:28","MHK VL",61756,30.62,0.51,0.00
"05/03/2025 00:07:28","MILLWD",61759,32.21,2.11,0.00
"05/03/2025 00:07:28","N.Y.C.",61761,32.60,2.50,0.00
"05/03/2025 00:07:28","NORTH",61755,29.66,-0.45,0.00
"05/03/2025 00:07:28","NPX",61845,31.55,1.45,0.00
"05/03/2025 00:07:28","O H",61846,28.66,-1.44,0.00
"05/03/2025 00:07:28","PJM",61847,30.62,0.51,0.00
"05/03/2025 00:07:28","WEST",61752,29.11,-0.99,0.00
"05/03/2025 00:10:00","CAPITL",61757,39.55,1.56,0.00
"05/03/2025 00:10:00","CENTRL",61754,37.80,-0.19,0.00
"05/03/2025 00:10:00","DUNWOD",61760,40.95,2.97,0.00
"05/03/2025 00:10:00","GENESE",61753,36.89,-1.10,0.00
"05/03/2025 00:10:00","H Q",61844,37.68,-0.31,0.00
"05/03/2025 00:10:00","HUD VL",61758,40.50,2.51,0.00
"05/03/2025 00:10:00","LONGIL",61762,41.64,3.65,-0.01
"05/03/2025 00:10:00","MHK VL",61756,38.67,0.68,0.00
"05/03/2025 00:10:00","MILLWD",61759,40.61,2.62,0.00
"05/03/2025 00:10:00","N.Y.C.",61761,41.10,3.12,0.00
"05/03/2025 00:10:00","NORTH",61755,37.57,-0.42,0.00
"05/03/2025 00:10:00","NPX",61845,39.74,1.75,0.00
"05/03/2025 00:10:00","O H",61846,36.05,-1.94,0.00
"05/03/2025 00:10:00","PJM",61847,38.71,0.72,0.00
"05/03/2025 00:10:00","WEST",61752,36.70,-1.29,0.00
"05/03/2025 00:10:22","CAPITL",61757,39.55,1.56,0.00
"05/03/2025 00:10:22","CENTRL",61754,37.80,-0.19,0.00
"05/03/2025 00:10:22","DUNWOD",61760,40.95,2.97,0.00
"05/03/2025 00:10:22","GENESE",61753,36.89,-1.10,0.00
"05/03/2025 00:10:22","H Q",61844,37.68,-0.31,0.00
"05/03/2025 00:10:22","HUD VL",61758,40.50,2.51,0.00
"05/03/2025 00:10:22","LONGIL",61762,41.64,3.65,-0.01
"05/03/2025 00:10:22","MHK VL",61756,38.67,0.68,0.00
"05/03/2025 00:10:22","MILLWD",61759,40.61,2.62,0.00
"05/03/2025 00:10:22","N.Y.C.",61761,41.10,3.12,0.00
"05/03/2025 00:10:22","NORTH",61755,37.57,-0.42,0.00
"05/03/2025 00:10:22","NPX",61845,39.74,1.75,0.00
"05/03/2025 00:10:22","O H",61846,36.05,-1.94,0.00
"05/03/2025 00:10:22","PJM",61847,38.71,0.72,0.00
"05/03/2025 00:10:22","WEST",61752,36.70,-1.29,0.00
"05/03/2025 00:15:00","CAPITL",61757,39.55,1.56,0.00
"05/03/2025 00:15:00","CENTRL",61754,37.84,-0.15,0.00
"05/03/2025 00:15:00","DUNWOD",61760,40.91,2.93,0.00
"05/03/2025 00:15:00","GENESE",61753,36.89,-1.10,0.00
"05/03/2025 00:15:00","H Q",61844,37.65,-0.34,0.00
"05/03/2025 00:15:00","HUD VL",61758,40.50,2.51,0.00
"05/03/2025 00:15:00","LONGIL",61762,41.68,3.68,-0.01
"05/03/2025 00:15:00","MHK VL",61756,38.71,0.72,0.00
"05/03/2025 00:15:00","MILLWD",61759,40.61,2.62,0.00
"05/03/2025 00:15:00","N.Y.C.",61761,41.10,3.12,0.00
"05/03/2025 00:15:00","NORTH",61755,37.57,-0.42,0.00
"05/03/2025 00:15:00","NPX",61845,39.70,1.71,0.00
"05/03/2025 00:15:00","O H",61846,36.05,-1.94,0.00
"05/03/2025 00:15:00","PJM",61847,38.75,0.76,0.00
"05/03/2025 00:15:00","WEST",61752,36.70,-1.29,0.00
"05/03/2025 00:20:00","CAPITL",61757,39.55,1.56,0.00
"05/03/2025 00:20:00","CENTRL",61754,37.84,-0.15,0.00
"05/03/2025 00:20:00","DUNWOD",61760,40.91,2.93,0.00
"05/03/2025 00:20:00","GENESE",61753,36.89,-1.10,0.00
"05/03/2025 00:20:00","H Q",61844,37.65,-0.34,0.00
"05/03/2025 00:20:00","HUD VL",61758,40.50,2.51,0.00
